0	0
5.99999999961742e-08	2
1.21000000005700e-07	0
1.78000000003453e-07	14
2.37999999999627e-07	15
2.97999999995802e-07	2
3.55000000000494e-07	4
4.15000000003607e-07	1
4.74999999999781e-07	13
5.32999999997008e-07	11
5.93000000000121e-07	12
6.51000000004287e-07	0
7.10000000000988e-07	4
7.67999999998215e-07	3
8.28000000001328e-07	14
8.86000000005494e-07	11
9.46000000001668e-07	13
1.00599999999784e-06	2
1.06300000000253e-06	4
1.12300000000565e-06	2
1.18300000000182e-06	14
1.23999999999957e-06	12
1.30100000000216e-06	15
1.35799999999991e-06	3
1.41800000000997e-06	2
1.47799999999920e-06	13
1.53499999999696e-06	11
1.59500000000007e-06	13
1.65500000000318e-06	1
1.71300000000041e-06	4
1.77299999999658e-06	2
1.83100000000075e-06	14
1.89000000000439e-06	11
1.95000000000056e-06	13
2.00799999999779e-06	2
2.06800000000090e-06	4
2.12800000000402e-06	2
2.18600000000124e-06	14
2.24599999999742e-06	11
2.30500000000106e-06	12
2.36300000000522e-06	0
2.42300000000140e-06	4
2.48299999999757e-06	3
2.54100000000174e-06	14
2.60100000000485e-06	11
2.65800000000260e-06	13
2.71800000000572e-06	3
2.77499999999653e-06	4
2.83499999999964e-06	1
2.89600000000223e-06	13
2.95299999999998e-06	11
3.01299999999616e-06	15
3.07299999999927e-06	3
3.13000000000396e-06	4
3.18999999999320e-06	0
3.24999999999631e-06	12
3.30800000000048e-06	11
3.36800000000359e-06	14
3.42600000000082e-06	1
3.48499999999752e-06	3
3.54500000000063e-06	1
3.60300000000480e-06	14
3.66300000000097e-06	13
3.72099999999820e-06	1
3.78100000000131e-06	4
3.83800000000600e-06	1
3.89800000000218e-06	12
3.95799999999835e-06	10
4.01499999999611e-06	13
4.07600000000563e-06	0
4.13600000000181e-06	2
4.19299999999956e-06	0
4.25299999999573e-06	0
4.31000000000043e-06	15
4.37000000000354e-06	0
4.42999999999971e-06	3
4.48799999999694e-06	3
4.54800000000005e-06	0
4.60800000000317e-06	12
4.66500000000092e-06	11
4.72499999999709e-06	14
4.78500000000021e-06	1
4.84300000000437e-06	4
4.90300000000055e-06	4
4.96099999999777e-06	0
5.02100000000089e-06	13
5.07800000000558e-06	13
5.13800000000175e-06	0
5.19799999999793e-06	1
5.25600000000209e-06	14
5.31600000000521e-06	12
5.37600000000138e-06	13
5.43299999999913e-06	1
5.49300000000225e-06	4
5.55300000000536e-06	3
5.61000000000311e-06	15
5.67099999999876e-06	11
5.73100000000187e-06	11
5.78799999999963e-06	15
5.84800000000274e-06	2
5.90799999999891e-06	4
5.96499999999667e-06	3
6.02499999999978e-06	15
6.08300000001089e-06	11
6.14300000000012e-06	11
6.20299999999630e-06	15
6.26000000000099e-06	2
6.32000000000410e-06	1
6.37800000000133e-06	14
6.43799999999750e-06	13
6.49800000000061e-06	0
6.55600000000478e-06	4
6.61600000000095e-06	3
6.67299999999871e-06	0
6.73300000000182e-06	12
6.79300000000493e-06	12
6.85300000000111e-06	1
6.91099999999834e-06	4
6.97100000000145e-06	2
7.02799999999920e-06	14
7.08800000000232e-06	11
7.14799999999849e-06	12
7.20499999999624e-06	15
7.26600000000577e-06	3
7.32600000000194e-06	4
7.38299999999970e-06	1
7.44299999999587e-06	13
7.50000000000056e-06	11
7.56000000000368e-06	14
7.61999999999985e-06	3
7.67799999999708e-06	4
7.73800000000019e-06	1
7.79800000000330e-06	12
7.85499999999412e-06	10
7.91499999999723e-06	14
7.97500000000034e-06	3
8.03300000000451e-06	5
8.09300000000068e-06	1
8.15299999999686e-06	12
8.21100000000796e-06	11
8.27100000000414e-06	14
8.32800000000189e-06	1
8.38799999999806e-06	2
8.44800000000118e-06	15
8.50600000000534e-06	13
8.56600000000152e-06	14
8.62299999999927e-06	2
8.68299999999545e-06	4
8.74300000000550e-06	1
8.80000000000325e-06	13
8.86099999999890e-06	11
8.92100000000201e-06	13
8.97799999999976e-06	0
9.03800000000288e-06	4
9.09500000000063e-06	3
9.15500000000374e-06	0
9.21499999999992e-06	12
9.27300000000408e-06	12
9.33300000000026e-06	1
9.39299999999643e-06	4
9.45000000000112e-06	1
9.51000000000424e-06	12
9.56800000000147e-06	10
9.62799999999764e-06	14
9.68800000000075e-06	2
9.74600000000492e-06	4
9.80600000000109e-06	2
9.86599999999727e-06	15
9.92300000000196e-06	12
9.98300000000507e-06	13
1.00430000000012e-05	1
1.01009999999985e-05	4
1.01610000000016e-05	1
1.02179999999993e-05	13
1.02780000000025e-05	11
1.03379999999986e-05	13
1.03949999999964e-05	0
1.04549999999926e-05	3
1.05160000000021e-05	3
1.05729999999998e-05	14
1.06329999999960e-05	11
1.06900000000007e-05	13
1.07500000000038e-05	1
1.08100000000000e-05	4
1.08679999999972e-05	3
1.09280000000003e-05	14
1.09880000000034e-05	11
1.10460000000007e-05	12
1.11049999999974e-05	15
1.11650000000005e-05	1
1.12230000000046e-05	1
1.12829999999939e-05	0
1.13409999999980e-05	15
1.14010000000012e-05	1
1.14610000000043e-05	3
1.15180000000020e-05	4
1.15779999999982e-05	1
1.16380000000013e-05	13
1.16960000000055e-05	11
1.17560000000017e-05	13
1.18129999999994e-05	0
1.18730000000025e-05	2
1.19330000000056e-05	0
1.19900000000034e-05	14
1.20499999999996e-05	14
1.21110000000021e-05	0
1.21679999999999e-05	3
1.22280000000030e-05	3
1.22879999999992e-05	15
1.23449999999969e-05	12
1.24050000000001e-05	12
1.24630000000042e-05	0
1.25230000000004e-05	3
1.25829999999896e-05	4
1.26410000000007e-05	0
1.27000000000044e-05	12
1.27580000000016e-05	11
1.28179999999978e-05	15
1.28780000000009e-05	3
1.29360000000051e-05	4
1.29960000000012e-05	0
1.30559999999974e-05	12
1.31130000000021e-05	11
1.31730000000052e-05	0
1.32330000000014e-05	4
1.32909999999986e-05	3
1.33510000000017e-05	14
1.34079999999995e-05	11
1.34680000000026e-05	12
1.35279999999988e-05	0
1.35849999999965e-05	3
1.36449999999996e-05	3
1.37060000000022e-05	0
1.37630000000000e-05	13
1.38229999999961e-05	15
1.38829999999993e-05	2
1.39400000000039e-05	2
1.40000000000001e-05	0
1.40599999999963e-05	14
1.41180000000005e-05	13
1.41780000000036e-05	15
1.42379999999998e-05	1
1.42949999999975e-05	1
1.43550000000006e-05	15
1.44130000000048e-05	11
1.44730000000010e-05	12
1.45329999999971e-05	14
1.45910000000013e-05	2
